Country,Source,Sector,Gas,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
SRB,CAIT,Bunker Fuels ,All GHG,0.43,0.307,0.184,0.046,0.043,0.108,0.181,0.197,0.203,0.095,0.089,0.145,0.175,0.191,0.141,0.148,0.16,0.145,0.148,0.123,0.126,0.141,0.126,0.157,0.253,0.267,0.417,0.439,0.47
SRB,CAIT,Electricity/Heat ,All GHG,40.411,35.865,34.211,31.481,28.789,36.405,35.438,38.41,38.054,28.467,32.07,31.614,33.126,34.678,35.758,33.83,35.637,32.405,32.155,32.631,31.26,34.412,31.369,32.955,26.401,32.946,32.986,33.567,31.917
SRB,CAIT,Manufacturing/Construction ,All GHG,9.795,7.231,7.29,4.457,3.931,3.17,7.675,7.718,9.245,5.293,5.256,6.104,6.536,7.847,9.641,6.866,7.697,8.331,7.591,4.134,4.816,5.577,4.866,4.091,3.563,3.367,3.731,3.539,3.927
SRB,CAIT,Transportation ,All GHG,4.47,3.192,2.263,2.699,2.625,2.732,4.589,6.316,4.897,2.591,2.328,3.696,4.49,4.918,6.278,6.562,7.092,5.544,6.822,6.403,6.443,5.815,5.123,5.646,5.897,5.83,5.972,6.241,6.349
SRB,CAIT,Building,All GHG,2.082,1.347,2.804,2.784,2.449,1.518,2.529,2.439,2.749,2.371,2.319,2.222,2.454,2.613,2.745,2.802,1.754,3.429,3.152,2.51,2.872,3.73,2.77,2.235,1.83,1.978,2.334,2.347,2.209
SRB,CAIT,Other Fuel Combustion ,All GHG,5.68916,5.08560125,1.9200425,1.76948375,1.560925,1.15236625,1.8278075,1.81524875,1.62569,1.64869,1.32769,1.72769,2.33569,2.44969,2.28369,0.62169,0.748327089,2.457654178,1.579981267,2.135308355,2.541635444,2.564338553,2.763041662,2.768744771,2.68344788,2.670150989,2.780397534,2.748644078,2.672890623
SRB,CAIT,Fugitive Emissions ,All GHG,3.598,3.56215625,3.5263125,3.49046875,3.454625,3.41878125,3.3829375,3.34709375,3.31125,3.13833896,2.965427919,2.829569887,2.693711854,2.557853821,2.421995788,2.286137756,2.247687997,2.209238239,2.170788481,2.132338722,2.093888964,2.156812743,2.219736522,2.282660301,2.345584081,2.40850786,2.376453246,2.344398632,2.312344019
SRB,CAIT,Total excluding LUCF,CO2,61.907,52.202,48.9033,43.2112,39.6442,45.3386,52.69,57.2714,57.295,40.778,43.985,46.169,49.709,53.0963,57.548,51.508,53.763,52.579,51.351,47.068,46.661,50.808,45.4477,46.146,38.7204,45.1587,46.2437,46.8957,45.5407
SRB,CAIT,Total including LUCF,CO2,58.99191865,49.28691865,45.98790292,40.29580292,36.72880292,42.42320292,49.77584301,54.35724301,54.38208338,37.86508338,41.07208338,10.58049681,14.1186725,17.5059725,21.9576725,15.9176725,18.1726725,16.9886725,15.7606725,11.4776725,11.0706725,47.966482,42.606182,43.304482,35.878882,42.317182,46.1574998,46.8094998,45.4544998
SRB,CAIT,Energy ,CO2,61.906,52.202,47.992,42.717,38.904,44.549,51.653,56.315,56.21,40.01,42.94,45.003,48.581,52.145,56.345,50.321,52.464,51.238,49.907,45.956,45.611,49.777,44.57,45.375,38.054,44.471,45.496,46.148,44.793
SRB,CAIT,Industrial Processes ,CO2,,,0.9113,0.4932,0.7392,0.7896,1.038,0.9564,1.085,0.768,1.046,1.166,1.128,0.9513,1.203,1.188,1.298,1.341,1.446,1.112,1.051,1.032,0.8777,0.772,0.6664,0.6867,0.7477,0.7477,0.7477
SRB,CAIT,Land-Use Change and Forestry ,CO2,-2.915081348,-2.915081348,-2.915397085,-2.915397085,-2.915397085,-2.915397085,-2.914156986,-2.914156986,-2.912916618,-2.912916618,-2.912916618,-35.58850319,-35.5903275,-35.5903275,-35.5903275,-35.5903275,-35.5903275,-35.5903275,-35.5903275,-35.5903275,-35.5903275,-2.841518,-2.841518,-2.841518,-2.841518,-2.841518,-0.0862002,-0.0862002,-0.0862002
SRB,CAIT,Bunker Fuels ,CO2,0.43,0.307,0.184,0.046,0.043,0.108,0.181,0.197,0.203,0.095,0.089,0.145,0.175,0.191,0.141,0.148,0.16,0.145,0.148,0.123,0.126,0.141,0.126,0.157,0.253,0.267,0.417,0.439,0.47
SRB,CAIT,Electricity/Heat ,CO2,40.411,35.865,34.211,31.481,28.789,36.405,35.438,38.41,38.054,28.467,32.07,31.614,33.126,34.678,35.758,33.83,35.637,32.405,32.155,32.631,31.26,34.412,31.369,32.955,26.401,32.946,32.986,33.567,31.917
SRB,CAIT,Manufacturing/Construction ,CO2,9.795,7.231,7.29,4.457,3.931,3.17,7.675,7.718,9.245,5.293,5.256,6.104,6.536,7.847,9.641,6.866,7.697,8.331,7.591,4.134,4.816,5.577,4.866,4.091,3.563,3.367,3.731,3.539,3.927
SRB,CAIT,Transportation ,CO2,4.47,3.192,2.263,2.699,2.625,2.732,4.589,6.316,4.897,2.591,2.328,3.696,4.49,4.918,6.278,6.562,7.092,5.544,6.822,6.403,6.443,5.815,5.123,5.646,5.897,5.83,5.972,6.241,6.349
SRB,CAIT,Building,CO2,2.082,1.347,2.804,2.784,2.449,1.518,2.529,2.439,2.749,2.371,2.319,2.222,2.454,2.613,2.745,2.802,1.754,3.429,3.152,2.51,2.872,3.73,2.77,2.235,1.83,1.978,2.334,2.347,2.209
SRB,CAIT,Other Fuel Combustion ,CO2,5.148,4.567,1.424,1.296,1.11,0.724,1.422,1.432,1.265,1.288,0.967,1.367,1.975,2.089,1.923,0.261,0.284,1.529,0.187,0.278,0.22,0.243,0.442,0.448,0.363,0.35,0.473,0.454,0.391
SRB,CAIT,Fugitive Emissions ,CO2,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,
SRB,CAIT,Total excluding LUCF,CH4,14.8641102,14.68183893,13.56534732,13.58961815,13.46049944,13.83695475,13.86448849,13.83204577,13.77829069,13.2096358,12.33978831,11.96613594,11.74227379,11.56151657,11.40604835,10.84000161,11.07376451,11.39720073,11.56104444,11.67343565,11.85398686,11.93157482,12.03294528,12.12425823,12.37458869,12.49437165,12.39858779,12.43015894,12.39505759
SRB,CAIT,Total including LUCF,CH4,14.86662162,14.68435035,13.56643859,13.59070942,13.46159071,13.83804602,13.87321865,13.84077593,13.79356847,13.21836596,12.37143513,11.96613594,11.74336506,11.56260784,11.40604835,10.84000161,11.07376451,11.40910549,11.56104444,11.67462613,11.85398686,11.93871768,12.03770718,12.12425823,12.37458869,12.49437165,12.39858779,12.43015894,12.39505759
SRB,CAIT,Energy ,CH4,3.9395,3.8863125,3.833125,3.7799375,3.72675,3.6735625,3.620375,3.5671875,3.514,3.34108896,3.168177919,3.032319887,2.896461854,2.760603821,2.624745788,2.488887756,2.537520226,2.788902696,3.040285166,3.291667636,3.543050106,3.588447315,3.633844524,3.679241733,3.724638942,3.77003615,3.731370777,3.692705404,3.65404003
SRB,CAIT,Industrial Processes ,CH4,0.01325,0.0135625,0.013875,0.0141875,0.0145,0.0148125,0.015125,0.0154375,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575,0.01575
SRB,CAIT,Agriculture ,CH4,7.525774027,7.276403682,6.092812996,6.049984754,5.853766968,6.163123207,6.146139633,6.0691796,5.970907205,5.550699249,4.829298694,4.572926083,4.466343697,4.402866247,4.364677789,3.915910811,4.050715,4.0724425,3.9345775,3.74526,3.6241025,3.5358625,3.471405,3.39689,3.4813925,3.4353475,3.306595,3.3051975,3.2371275
SRB,CAIT,Waste ,CH4,3.385586177,3.50556025,3.625534322,3.745508394,3.865482467,3.985456539,4.082848855,4.180241171,4.277633487,4.302097591,4.326561696,4.345139966,4.363718235,4.382296505,4.400874775,4.419453045,4.469779287,4.520105529,4.570431772,4.620758014,4.671084256,4.791515005,4.911945753,5.032376501,5.152807249,5.273237997,5.344872017,5.416506037,5.488140057
SRB,CAIT,Land-Use Change and Forestry ,CH4,0.002511416,0.002511416,0.00109127,0.00109127,0.00109127,0.00109127,0.008730159,0.008730159,0.015277778,0.008730159,0.031646825,0,0.00109127,0.00109127,0,0,0,0.011904762,0,0.001190476,0,0.007142857,0.004761905,0,0,0,0,0,0
SRB,CAIT,Other Fuel Combustion ,CH4,0.3415,0.32415625,0.3068125,0.28946875,0.272125,0.25478125,0.2374375,0.22009375,0.20275,0.20275,0.20275,0.20275,0.20275,0.20275,0.20275,0.20275,0.289832228,0.579664457,0.869496685,1.159328914,1.449161142,1.431634572,1.414108002,1.396581431,1.379054861,1.361528291,1.354917531,1.348306771,1.341696012
SRB,CAIT,Fugitive Emissions ,CH4,3.598,3.56215625,3.5263125,3.49046875,3.454625,3.41878125,3.3829375,3.34709375,3.31125,3.13833896,2.965427919,2.829569887,2.693711854,2.557853821,2.421995788,2.286137756,2.247687997,2.209238239,2.170788481,2.132338722,2.093888964,2.156812743,2.219736522,2.282660301,2.345584081,2.40850786,2.376453246,2.344398632,2.312344019
SRB,CAIT,Total excluding LUCF,N2O,5.256852622,4.825599394,3.966565931,3.862773021,3.871187334,4.363493497,4.418418725,4.670806804,4.36362572,4.083408787,3.659919828,4.168477901,4.125549413,3.908399148,5.018118706,4.777669838,4.526794036,5.022488796,4.695524757,5.465439117,4.828227278,4.956232728,5.501110377,5.515756627,4.807872077,4.579231126,4.911065953,4.591889979,4.120257205
SRB,CAIT,Total including LUCF,N2O,5.258710363,4.827457134,3.967470674,3.863677765,3.872092078,4.364398241,4.424751932,4.677140011,4.373577902,4.089741994,3.68163368,4.168477901,4.126454156,3.909303892,5.018118706,4.777669838,4.526794036,5.035946861,4.695524757,5.467361698,4.828227278,4.96392305,5.506878119,5.515756627,4.807872077,4.579231126,4.911065953,4.592851269,4.121218496
SRB,CAIT,Energy ,N2O,0.19966,0.194445,0.18923,0.184015,0.1788,0.173585,0.16837,0.163155,0.15794,0.15794,0.15794,0.15794,0.15794,0.15794,0.15794,0.15794,0.17449486,0.348989721,0.523484581,0.697979442,0.872474302,0.889703981,0.906933661,0.92416334,0.941393019,0.958622698,0.952480003,0.946337307,0.940194611
SRB,CAIT,Industrial Processes ,N2O,0.52746,0.513305,0.49915,0.484995,0.47084,0.456685,0.44253,0.428375,0.41422,0.371210232,0.328200463,0.416602219,0.505003975,0.593405731,0.681807487,0.770209242,0.726489892,0.682770541,0.639051191,0.59533184,0.55161249,0.532663348,0.513714205,0.494765063,0.475815921,0.456866779,0.45824709,0.459627402,0.461007714
SRB,CAIT,Agriculture ,N2O,4.294312622,3.882056894,3.042020931,2.957225521,2.984637334,3.495940997,3.569863725,3.841249304,3.55306572,3.31573637,2.935134994,3.354596139,3.222570722,2.916323529,3.936946159,3.607400363,3.3827172,3.7466646,3.2879532,3.9261202,3.157161,3.2874168,3.8345448,3.8514414,3.1458072,2.9194166,3.256991,2.9435546,2.4776614
SRB,CAIT,Waste ,N2O,0.23542,0.2357925,0.236165,0.2365375,0.23691,0.2372825,0.237655,0.2380275,0.2384,0.238522186,0.238644371,0.239339544,0.240034716,0.240729888,0.24142506,0.242120232,0.243092083,0.244063934,0.245035785,0.246007635,0.246979486,0.246448599,0.245917711,0.245386824,0.244855937,0.244325049,0.24334786,0.24237067,0.24139348
SRB,CAIT,Land-Use Change and Forestry ,N2O,0.001857741,0.001857741,0.000904744,0.000904744,0.000904744,0.000904744,0.006333207,0.006333207,0.009952182,0.006333207,0.021713852,0,0.000904744,0.000904744,0,0,0,0.013458065,0,0.001922581,0,0.007690323,0.005767742,0,0,0,0,0.00096129,0.00096129
SRB,CAIT,Other Fuel Combustion ,N2O,0.19966,0.194445,0.18923,0.184015,0.1788,0.173585,0.16837,0.163155,0.15794,0.15794,0.15794,0.15794,0.15794,0.15794,0.15794,0.15794,0.17449486,0.348989721,0.523484581,0.697979442,0.872474302,0.889703981,0.906933661,0.92416334,0.941393019,0.958622698,0.952480003,0.946337307,0.940194611
SRB,CAIT,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SRB,CAIT,Total excluding LUCF,F-Gas,0,0.008497885,0.01699577,0.025493655,0.03399154,0.042489424,0.0836156,0.124741776,0.165867951,0.206994127,0.248120302,0.256886777,0.265653251,0.274419725,0.283186199,0.291952673,0.354074882,0.416197092,0.478319301,0.540441511,0.786480628,0.764203366,0.741926104,0.719648841,0.697371579,0.675094317,0.630303551,0.585512785,0.54072202
SRB,CAIT,Total including LUCF,F-Gas,0,0.008497885,0.01699577,0.025493655,0.03399154,0.042489424,0.0836156,0.124741776,0.165867951,0.206994127,0.248120302,0.256886777,0.265653251,0.274419725,0.283186199,0.291952673,0.354074882,0.416197092,0.478319301,0.540441511,0.786480628,0.764203366,0.741926104,0.719648841,0.697371579,0.675094317,0.630303551,0.585512785,0.54072202
SRB,CAIT,Industrial Processes ,F-Gas,0,0.008497885,0.01699577,0.025493655,0.03399154,0.042489424,0.0836156,0.124741776,0.165867951,0.206994127,0.248120302,0.256886777,0.265653251,0.274419725,0.283186199,0.291952673,0.354074882,0.416197092,0.478319301,0.540441511,0.786480628,0.764203366,0.741926104,0.719648841,0.697371579,0.675094317,0.630303551,0.585512785,0.54072202
SSD,CAIT,Total excluding LUCF,All GHG,28.59655009,29.49694132,31.96734719,33.99800431,35.90498757,36.60590711,39.83925448,42.8177508,46.68500293,49.45791343,53.61300705,51.63974498,55.39267527,57.99875543,60.26211157,63.48589319,62.71217204,66.31030576,67.26255671,69.37821219,68.61344819,65.18009301,66.94312083,62.55455978,59.94521334,57.40842889,58.43753285,56.0241324,58.65783876
SSD,CAIT,Total including LUCF,All GHG,36.66151672,37.56190795,40.03231382,42.06297094,43.9699542,44.74928883,48.88454522,53.71653235,59.08538718,62.4412028,64.79751043,59.79100789,63.53939794,66.33972907,68.62721494,71.98227613,70.89687601,74.70661572,75.65959098,77.69489926,76.90089283,73.36491463,74.53463195,70.42384132,67.66149488,64.74454176,68.58033555,65.83305125,68.48574562
SSD,CAIT,Energy ,All GHG,0.001697812,0.00355812,0.005418428,0.007278736,0.009139044,0.010999352,1.718767152,3.426534952,5.134302752,6.842070552,8.549838352,10.057218,11.56459766,13.07197731,14.57935696,16.08673661,17.33858873,18.59044085,19.84229297,21.09414509,22.34599721,18.96354088,17.00008455,13.65162822,10.34217189,7.402715554,7.112463246,6.847210937,6.662958629
SSD,CAIT,Industrial Processes ,All GHG,0,0.00191012,0.00382024,0.005730361,0.007640481,0.009550601,0.010130441,0.01071028,0.011290119,0.011869959,0.012449798,0.016184588,0.019919377,0.023654166,0.027388956,0.031123745,0.038583889,0.046044032,0.053504176,0.06096432,0.068424464,0.070304264,0.072184065,0.074063866,0.075943666,0.077823467,0.083154691,0.088485914,0.093817138
SSD,CAIT,Agriculture ,All GHG,27.28371582,28.16637535,30.63346079,32.67533459,34.56566436,35.26728288,36.73156294,37.9747372,40.09056976,41.1479184,43.53911726,40.12775618,42.28743102,43.35421981,44.07213826,45.71628501,43.69606509,45.91592352,45.57050758,46.34340515,44.31314403,44.16325323,47.813209,46.6903581,47.3077218,47.6276475,48.8620391,46.6289263,49.3619203
SSD,CAIT,Waste ,All GHG,1.106975586,1.117564426,1.128153267,1.138742107,1.149330947,1.159919787,1.195098841,1.230277895,1.265456948,1.300636002,1.335815055,1.382516376,1.429217696,1.475919017,1.522620337,1.569321658,1.634639417,1.699957177,1.765274936,1.830592696,1.895910456,1.976776838,2.05764322,2.138509602,2.219375985,2.300242367,2.379875809,2.459509251,2.539142694
SSD,CAIT,Land-Use Change and Forestry ,All GHG,8.06496663,8.06496663,8.06496663,8.06496663,8.06496663,8.143381722,9.04529074,10.89878155,12.40038425,12.98328937,11.18450339,8.151262911,8.146722667,8.340973635,8.365103374,8.496382937,8.184703978,8.39630996,8.397034266,8.316687069,8.28744464,8.184821625,7.59151112,7.869281535,7.716281541,7.336112877,10.1428027,9.808918845,9.827906861
SSD,CAIT,Bunker Fuels ,All GHG,,,,,,,,,,,,,,,,,,,,,,,0.118,0.118,0.121,0.217,0.217,0.235,0.187
SSD,CAIT,Electricity/Heat ,All GHG,,,,,,,,,,,,,,,,,,,,,,,0.379,0.451,0.492,0.808,0.671,0.639,0.681
SSD,CAIT,Manufacturing/Construction ,All GHG,,,,,,,,,,,,,,,,,,,,,,,0.019,0.01,0.01,0.025,0.025,0.051,0.041
SSD,CAIT,Transportation ,All GHG,,,,,,,,,,,,,,,,,,,,,,,0.951,0.935,0.967,1.024,0.945,0.736,0.585
SSD,CAIT,Building,All GHG,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.018,0.012,0.022,0.022
SSD,CAIT,Other Fuel Combustion ,All GHG,,,,,,,,,,,,,,,,,,,,,,0.09041644,0.23783288,0.31624932,0.40666576,0.5450822,0.533197813,0.527313426,0.517429039
SSD,CAIT,Fugitive Emissions ,All GHG,0.001697812,0.00355812,0.005418428,0.007278736,0.009139044,0.010999352,1.718767152,3.426534952,5.134302752,6.842070552,8.549838352,10.057218,11.56459766,13.07197731,14.57935696,16.08673661,17.33858873,18.59044085,19.84229297,21.09414509,22.34599721,18.87312444,15.40025167,11.9273789,8.454506125,4.981633354,4.926265432,4.870897511,4.81552959
SSD,CAIT,Total excluding LUCF,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.419,1.453,1.526,1.969,1.73,1.516,1.383
SSD,CAIT,Total including LUCF,CO2,6.943962555,6.943962555,6.943962555,6.943962555,6.943962555,7.014429095,7.014806986,7.018476327,7.027752165,7.056175397,7.057874101,7.168703889,7.164623868,7.158743041,7.161849526,7.161203066,7.160241969,7.16084382,7.161494707,7.16495982,7.165126832,6.947483578,7.9929741,8.0229141,8.0711479,8.5141479,10.6720027,10.4375382,10.2842915
SSD,CAIT,Energy ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418,1.453,1.526,1.968,1.73,1.515,1.382
SSD,CAIT,Industrial Processes ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSD,CAIT,Land-Use Change and Forestry ,CO2,6.943962555,6.943962555,6.943962555,6.943962555,6.943962555,7.014429095,7.014806986,7.018476327,7.027752165,7.056175397,7.057874101,7.168703889,7.164623868,7.158743041,7.161849526,7.161203066,7.160241969,7.16084382,7.161494707,7.16495982,7.165126832,6.947483578,6.5739741,6.5699141,6.5451479,6.5451479,8.9420027,8.9215382,8.9012915
SSD,CAIT,Bunker Fuels ,CO2,,,,,,,,,,,,,,,,,,,,,,,0.118,0.118,0.121,0.217,0.217,0.235,0.187
SSD,CAIT,Electricity/Heat ,CO2,,,,,,,,,,,,,,,,,,,,,,,0.379,0.451,0.492,0.808,0.671,0.639,0.681
SSD,CAIT,Manufacturing/Construction ,CO2,,,,,,,,,,,,,,,,,,,,,,,0.019,0.01,0.01,0.025,0.025,0.051,0.041
SSD,CAIT,Transportation ,CO2,,,,,,,,,,,,,,,,,,,,,,,0.951,0.935,0.967,1.024,0.945,0.736,0.585
SSD,CAIT,Building,CO2,,,,,,,,,,,,,,,,,,,,,,,0.012,0.012,0.012,0.018,0.012,0.022,0.022
SSD,CAIT,Other Fuel Combustion ,CO2,,,,,,,,,,,,,,,,,,,,,,,0.057,0.045,0.045,0.093,0.077,0.067,0.053
SSD,CAIT,Fugitive Emissions ,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
SSD,CAIT,Total excluding LUCF,CH4,14.97538974,15.45168704,16.83889038,18.05316132,19.0773512,19.52759343,21.95822275,24.40069731,27.25146608,29.67047095,32.6213344,32.79612042,35.37384278,37.5716069,39.55724652,41.90974295,42.43485062,44.73562072,45.9655345,47.62361008,48.06946553,44.59987341,43.23286282,39.38141561,36.3843184,33.19885119,33.82182323,32.78475028,34.17360233
SSD,CAIT,Total including LUCF,CH4,15.56188834,16.03818563,17.42538898,18.63965992,19.6638498,20.11409203,25.28369356,32.68884857,39.54181729,43.44012835,41.55890819,33.09768043,35.67540279,38.22221668,40.24347362,42.82510817,42.81120701,45.4776483,46.70756208,48.21960663,48.61441058,45.38701627,43.71976758,40.00403465,36.94503268,33.57742261,34.39682323,33.20975028,34.61764995
SSD,CAIT,Energy ,CH4,0.001697812,0.00355812,0.005418428,0.007278736,0.009139044,0.010999352,1.718767152,3.426534952,5.134302752,6.842070552,8.549838352,10.057218,11.56459766,13.07197731,14.57935696,16.08673661,17.33858873,18.59044085,19.84229297,21.09414509,22.34599721,18.94543351,15.54486981,12.1443061,8.743742401,5.343178699,5.290976666,5.238774633,5.1865726
SSD,CAIT,Industrial Processes ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSD,CAIT,Agriculture ,CH4,13.92786276,14.3910074,15.76505809,16.96617637,17.9772136,18.41430317,19.10511578,19.80777363,20.91872569,21.59791386,22.8089606,21.43357538,22.46112649,23.10871935,23.54418772,24.3465129,23.56012114,24.5493918,24.46780614,24.81438228,23.94873829,23.80472589,25.763295,25.2374275,25.56591,25.7060225,26.3059125,25.2457575,26.6115275
SSD,CAIT,Waste ,CH4,1.045829166,1.057121515,1.068413864,1.079706213,1.090998562,1.102290911,1.134339818,1.166388725,1.198437631,1.230486538,1.262535445,1.305327042,1.34811864,1.390910238,1.433701836,1.476493433,1.536140752,1.595788071,1.65543539,1.715082709,1.774730028,1.849714019,1.924698011,1.999682003,2.074665994,2.149649986,2.224934066,2.300218147,2.375502227
SSD,CAIT,Land-Use Change and Forestry ,CH4,0.586498599,0.586498599,0.586498599,0.586498599,0.586498599,0.586498599,3.325470804,8.288151261,12.29035122,13.7696574,8.937573799,0.301560009,0.301560009,0.650609782,0.686227106,0.915365223,0.376356389,0.74202758,0.74202758,0.595996552,0.544945055,0.787142857,0.486904762,0.622619048,0.560714286,0.378571429,0.575,0.425,0.444047619
SSD,CAIT,Other Fuel Combustion ,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072309069,0.144618138,0.216927207,0.289236276,0.361545345,0.364711234,0.367877122,0.371043011
SSD,CAIT,Fugitive Emissions ,CH4,0.001697812,0.00355812,0.005418428,0.007278736,0.009139044,0.010999352,1.718767152,3.426534952,5.134302752,6.842070552,8.549838352,10.057218,11.56459766,13.07197731,14.57935696,16.08673661,17.33858873,18.59044085,19.84229297,21.09414509,22.34599721,18.87312444,15.40025167,11.9273789,8.454506125,4.981633354,4.926265432,4.870897511,4.81552959
SSD,CAIT,Total excluding LUCF,N2O,13.62116035,14.04334416,15.12463657,15.93911262,16.81999589,17.06876307,17.87090128,18.40634321,19.42224673,19.77557252,20.97922285,18.82743997,19.99891311,20.40349436,20.6774761,21.5450265,20.23873752,21.528641,21.24351803,21.69363779,20.4755582,20.50991533,22.21907395,21.64608031,21.95895127,22.16275424,22.80255492,21.63489621,23.00741929
SSD,CAIT,Total including LUCF,N2O,14.25870171,14.68088552,15.76217793,16.57665398,17.45753725,17.70630443,19.0366912,21.31218962,23.73068413,24.60267139,24.11228325,19.15627709,20.32775024,21.11102147,21.42431026,22.54112495,20.64810619,22.33683253,22.05170956,22.34268366,21.06899895,21.36700101,22.74970621,22.3228287,22.56937063,22.57514778,23.42835492,22.09727685,23.48998704
SSD,CAIT,Energy ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018107371,0.036214742,0.054322113,0.072429484,0.090536855,0.091486579,0.092436304,0.093386028
SSD,CAIT,Industrial Processes ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSD,CAIT,Agriculture ,N2O,13.56001393,13.98290125,15.06489717,15.88007673,16.7616635,17.0111342,17.81014226,18.34245404,19.35522742,19.70542306,20.90594324,18.75025064,19.91781406,20.31848559,20.5885576,21.45219827,20.14023886,21.4244719,21.13367849,21.5781278,20.35437777,20.36474514,22.049914,21.4529306,21.7418118,21.921625,22.5561266,21.3831688,22.7503928
SSD,CAIT,Waste ,N2O,0.06114642,0.060442911,0.059739402,0.059035894,0.058332385,0.057628876,0.060759023,0.06388917,0.067019317,0.070149464,0.073279611,0.077189333,0.081099056,0.085008779,0.088918502,0.092828224,0.098498665,0.104169106,0.109839546,0.115509987,0.121180428,0.127062818,0.132945209,0.1388276,0.14470999,0.150592381,0.154941743,0.159291104,0.163640466
SSD,CAIT,Land-Use Change and Forestry ,N2O,0.637541359,0.637541359,0.637541359,0.637541359,0.637541359,0.637541359,1.165789914,2.905846407,4.308437397,4.827098864,3.133060395,0.328837122,0.328837122,0.707527103,0.746834164,0.996098455,0.409368662,0.808191528,0.808191528,0.649045865,0.593440754,0.857085677,0.530632258,0.676748387,0.610419355,0.412393548,0.6258,0.462380645,0.482567742
SSD,CAIT,Other Fuel Combustion ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018107371,0.036214742,0.054322113,0.072429484,0.090536855,0.091486579,0.092436304,0.093386028
SSD,CAIT,Fugitive Emissions ,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSD,CAIT,Total excluding LUCF,F-Gas,0,0.00191012,0.00382024,0.005730361,0.007640481,0.009550601,0.010130441,0.01071028,0.011290119,0.011869959,0.012449798,0.016184588,0.019919377,0.023654166,0.027388956,0.031123745,0.038583889,0.046044032,0.053504176,0.06096432,0.068424464,0.070304264,0.072184065,0.074063866,0.075943666,0.077823467,0.083154691,0.088485914,0.093817138
SSD,CAIT,Total including LUCF,F-Gas,0,0.00191012,0.00382024,0.005730361,0.007640481,0.009550601,0.010130441,0.01071028,0.011290119,0.011869959,0.012449798,0.016184588,0.019919377,0.023654166,0.027388956,0.031123745,0.038583889,0.046044032,0.053504176,0.06096432,0.068424464,0.070304264,0.072184065,0.074063866,0.075943666,0.077823467,0.083154691,0.088485914,0.093817138
SSD,CAIT,Industrial Processes ,F-Gas,0,0.00191012,0.00382024,0.005730361,0.007640481,0.009550601,0.010130441,0.01071028,0.011290119,0.011869959,0.012449798,0.016184588,0.019919377,0.023654166,0.027388956,0.031123745,0.038583889,0.046044032,0.053504176,0.06096432,0.068424464,0.070304264,0.072184065,0.074063866,0.075943666,0.077823467,0.083154691,0.088485914,0.093817138
STP,CAIT,Total excluding LUCF,All GHG,0.091092243,0.092687422,0.092235501,0.09405258,0.096347059,0.098579438,0.099519653,0.100370267,0.105009382,0.102851851,0.103025221,0.101397325,0.105046129,0.111483633,0.116641237,0.120253041,0.122603922,0.124030802,0.131217482,0.138652062,0.147956842,0.146261021,0.1671659,0.172587979,0.167306558,0.173477337,0.179124138,0.187620139,0.194301139
STP,CAIT,Total including LUCF,All GHG,0.100121243,0.101716422,0.101264501,0.10308158,0.105376059,0.107608438,0.108548653,0.109399267,0.114038382,0.111880851,0.112054221,0.110426325,0.114075129,0.120512633,0.125670237,0.129282041,0.131632922,0.133059802,0.140246482,0.147681062,0.156985842,0.361568421,0.3824733,0.387895379,0.382613958,0.388784737,0.394431538,0.402927539,0.409608539
STP,CAIT,Energy ,All GHG,0.077416218,0.078353483,0.077290748,0.079228013,0.081165278,0.083102544,0.083483254,0.083863965,0.088244676,0.085545142,0.084845608,0.082197353,0.084549099,0.089900845,0.095252591,0.098604337,0.10091987,0.101235403,0.107550937,0.11386647,0.123182003,0.120566903,0.139951802,0.143336701,0.1367216,0.1421065,0.146366118,0.152625736,0.158885354
