code,name,fuel,unit,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
,Former Czechoslovakia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.2807605,180.3273722,185.7630442,188.3229497,192.5777045,187.339759,184.2481149,184.586427,182.8102676,171.2693265,167.2326277,153.8522395,135.6143265,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Czechoslovakia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.77796258,17.86417967,18.74364697,19.01848051,20.00788123,21.18377613,22.22474793,23.69850296,22.20400277,24.07212801,28.39550355,26.04530544,21.23932646,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Czechoslovakia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.13253422,50.67524034,44.00577197,42.04591899,44.15434106,43.64811124,42.76170901,42.93786942,40.56761896,42.96522669,38.69614493,33.17557963,29.35108653,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Serbia and Montenegro,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.15179563,55.659237,53.03715967,61.27909404,67.59910803,73.3511811,74.74581382,57.74790163,60.67101428,61.58718657,67.45350577,71.54251821,73.92826216,68.15188972,,,,,,,,,,,,,,
,Former Serbia and Montenegro,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.57739172,49.27202397,45.53912717,55.11152016,55.44345373,59.15241784,60.8782397,46.25601876,50.80577865,49.40620711,51.96107559,55.22664643,57.33774399,51.44366596,,,,,,,,,,,,,,
,Former Serbia and Montenegro,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.97440391,1.887213028,3.198032498,2.167573877,5.455654293,5.398763256,5.767574118,3.391882874,1.065235628,1.180979462,4.49243018,4.315871789,4.590518175,4.708223769,,,,,,,,,,,,,,
,Former Serbia and Montenegro,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,4.5,4.3,4.0,6.7,8.8,8.1,8.1,8.8,11.0,11.0,12.0,12.0,12.0,,,,,,,,,,,,,,
,Former U.S.S.R.,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3515.884206,3453.300611,3533.225245,3575.448421,3684.218964,3769.310278,3890.305763,4008.875659,4065.329889,4057.071395,4023.853953,3933.95836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former U.S.S.R.,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.098803,1417.928482,1420.503211,1414.821694,1401.60403,1382.684825,1401.731158,1470.131082,1475.854404,1473.807317,1443.073463,1384.872987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former U.S.S.R.,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.4248235,765.3721284,822.7220344,891.6267274,1013.614934,1111.625453,1171.574605,1222.744577,1311.475485,1335.264078,1358.780491,1343.085374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former U.S.S.R.,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.36058,1270.0,1290.0,1269.0,1269.0,1275.0,1317.0,1316.0,1278.0,1248.0,1222.0,1206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Yugoslavia,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.6959606,164.5552547,169.2020319,177.0824753,200.9106075,212.0899874,207.4854035,213.4061677,216.149224,219.3539811,219.7730571,195.84583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Yugoslavia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.72366398,114.8088632,119.5670594,130.6947999,142.8748208,152.3810178,151.8757439,152.6010762,155.6255981,157.1978547,158.8123625,145.9414286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Yugoslavia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.56025666,8.7463915,8.6349725,8.387675377,11.03578667,11.70896965,12.60965963,14.80509144,14.52362582,16.1561264,13.96069459,13.90440146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Former Yugoslavia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.41204,41.0,41.0,38.0,47.0,48.0,43.0,46.0,46.0,46.0,47.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRA,France,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.3705918,416.172803,411.8650427,395.9097516,453.7203254,445.7752266,435.5317562,431.0441651,429.9350419,442.881724,435.4410691,462.586305,461.5352579,431.3555604,430.0470681,446.5608012,462.4219321,457.6144995,476.9439335,474.7279183,471.8529725,471.5725492,462.7832511,468.0875945,471.6234561,482.2816214,480.1082548,468.4215643,464.9631852,434.1143409,433.8850875,423.6633073,416.8308758,412.8839319,384.1715291,384.3054361,384.7660189,393.9252932,373.8169722,372.6303222
FRA,France,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.9054988,123.357961,126.7256811,111.7888443,108.4307364,105.5455864,89.62161839,80.02290107,78.10468036,85.57024353,83.14395731,86.63849421,78.14774465,62.24999606,60.43251785,64.99974924,66.83664902,61.36663671,71.06371544,64.25353326,61.52427574,54.53821882,54.69349567,56.12139385,52.52957717,58.52444843,54.28495179,54.53629557,51.94414517,41.94469341,47.15173246,38.68434304,43.88801777,46.37570584,35.35102908,33.00827166,32.06386028,36.51164625,32.74981311,28.38472767
FRA,France,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.34206332,51.0872032,49.39729531,51.67851975,54.72922503,56.4193982,57.02572979,57.826461,55.84527201,56.80204288,57.71116886,65.3615879,66.1199019,66.62372599,66.29489352,67.64634485,74.68441877,74.08062954,75.85800088,79.66782293,83.65800884,87.71633734,89.91199074,88.25255172,93.6780826,99.8149435,102.1196647,94.99433543,99.59214228,95.25586594,96.9270198,93.78111298,87.3895094,91.25207753,74.92710741,78.97303774,86.48027205,86.97867764,83.04561953,85.58906454
FRA,France,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.1230297,241.7276388,235.7420663,232.4423875,290.560364,283.810242,288.884408,293.194803,295.9850895,300.5094375,294.5859429,310.5862229,317.2676113,302.4818383,303.3196567,313.9147071,320.9008643,322.1672333,330.0222172,330.8065622,326.6706879,329.317993,318.1777647,323.7136489,325.4157963,323.9422294,323.7036382,318.8909333,313.4268977,296.9137816,289.8063352,291.1978513,285.5533487,275.2561486,273.8933926,272.3241267,266.2218866,270.4349693,258.0215396,258.65653
GUF,French Guiana,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34991,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.6,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.1,1.043026638,1.1,0.8,1.0,0.825736292,0.675517533,0.74987719,0.794830238,0.81713,0.900001,0.870318457,0.870318457,
GUF,French Guiana,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUF,French Guiana,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUF,French Guiana,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34991,0.3,0.4,0.4,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.6,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.1,1.043026638,1.1,0.8,1.0,0.825736292,0.675517533,0.74987719,0.794830238,0.81713,0.900001,0.870318457,0.870318457,
PYF,French Polynesia,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2109,0.3,0.4,0.6,0.8,0.7,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,1.0,1.073299837,1.0,1.1,1.069934284,1.032705988,1.005109149,1.017831956,0.994421436,1.040268159,1.022256868,1.000152326,1.029653081,
PYF,French Polynesia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYF,French Polynesia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYF,French Polynesia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2109,0.3,0.4,0.6,0.8,0.7,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.9,0.9,0.9,1.0,1.073299837,1.0,1.1,1.069934284,1.032705988,1.005109149,1.017831956,0.994421436,1.040268159,1.022256868,1.000152326,1.029653081,
GAB,Gabon,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.690205825,1.816655693,1.71110066,2.294416749,1.994416749,1.61110066,1.55555033,1.727756353,1.894426155,2.577761056,2.56665099,2.497125466,2.59617599,2.49617599,2.596092665,2.196092665,2.29617599,2.39617599,2.29617599,2.19617599,1.956940792,1.956940792,1.876558391,1.976558391,1.99617599,1.99617599,2.29617599,2.371292719,2.756940792,2.356940792,2.999196792,3.188440193,3.828188563,3.978202649,4.08308916,4.037647244,4.049076987,3.893172537,3.278674777,
GAB,Gabon,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAB,Gabon,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138875825,0.116655693,0.11110066,0.294416749,0.294416749,0.11110066,0.05555033,0.227756353,0.194426155,0.177761056,0.16665099,0.197125466,0.19617599,0.19617599,0.196092665,0.196092665,0.19617599,0.19617599,0.19617599,0.19617599,0.156940792,0.156940792,0.176558391,0.176558391,0.19617599,0.19617599,0.19617599,0.156940792,0.156940792,0.156940792,0.156940792,0.137323193,0.755277563,0.623839649,0.82393916,0.741545244,0.743506987,0.656991537,0.714907777,0.625997536
GAB,Gabon,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55133,1.7,1.6,2.0,1.7,1.5,1.5,1.5,1.7,2.4,2.4,2.3,2.4,2.3,2.4,2.0,2.1,2.2,2.1,2.0,1.8,1.8,1.7,1.8,1.8,1.8,2.1,2.214351927,2.6,2.2,2.842256,3.051117,3.072911,3.354363,3.25915,3.296102,3.30557,3.236181,2.563767,
GMB,"Gambia, The",Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1523,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.457456946,0.4,0.4,0.5,0.531155455,0.511167994,0.516049014,0.573964564,0.587984,0.592758,0.5900981,0.5941987,
GMB,"Gambia, The",Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMB,"Gambia, The",Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GMB,"Gambia, The",Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1523,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.457456946,0.4,0.4,0.5,0.531155455,0.511167994,0.516049014,0.573964564,0.587984,0.592758,0.5900981,0.5941987,
GEO,Georgia,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.94035218,7.826952998,4.796020071,5.409873954,5.679045612,5.997092357,6.056991779,4.891011747,4.639620086,4.055591743,4.538202021,3.75964511,4.298582672,5.015082568,5.072265398,6.011908629,6.064080504,6.720644678,6.62742022,6.687575894,7.440771405,8.314689519,8.794013167,9.60629989,10.11069786,9.885794052,9.860810419,
GEO,Georgia,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.831274912,0.618507027,0.557426426,0.090261481,0.047711134,0.069748539,0.108118358,0.115370258,0.065890602,0.079950254,0.070940963,0.150611851,0.199445868,0.238068921,0.222035403,0.483532969,0.547545409,0.643607099,0.503874553,0.700550913,0.922727832,1.211372098,1.228245659,1.189105107,1.190413302,1.223331501,1.307748068,1.051665097
GEO,Georgia,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.809077271,4.708445971,3.138593645,4.119612473,3.531334478,3.727343818,3.648873421,2.275641489,2.373729484,2.275641489,2.867261058,2.009033259,2.399136804,2.877013647,2.750229995,3.391371355,3.416535095,3.377037579,3.211683891,2.914920395,3.459637602,3.967259372,4.258165694,4.685735783,4.392879557,4.470974551,4.409477267,4.991528266
GEO,Georgia,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,2.5,1.1,1.2,2.1,2.2,2.3,2.5,2.2,1.7,1.6,1.6,1.7,1.9,2.1,2.137004305,2.1,2.7,2.911861776,3.072104586,3.058405971,3.136058049,3.307601814,3.731459,4.527405,4.191488,4.143585085,
DEU,Germany,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086.024742,1047.213003,1033.596602,1008.988729,1019.574073,1034.530569,1014.289837,1013.129557,978.7309929,994.980763,1004.068666,988.1599278,993.3037915,990.9562044,970.2021941,979.1030398,948.2356696,946.5265389,887.1735715,935.400009,904.1874941,917.4163926,934.5729684,900.3888629,900.0321304,895.2509527,912.386418,863.7984635,825.2581944
DEU,Germany,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.2406659,438.5793069,412.4589349,389.1229908,377.4490127,383.2786159,369.3232551,356.814186,334.5662595,345.0561603,345.8164035,343.7372304,349.5293002,346.169625,328.3719878,335.7356226,349.3547191,325.2241485,296.0813499,314.7737726,313.3145948,325.0326241,330.3916384,318.6328332,316.7342922,305.0698255,305.1361238,290.7983956,234.2131237
DEU,Germany,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5257789,129.7940544,134.3763157,140.7990777,162.2151067,162.4347393,155.6452513,161.7443348,163.3353895,161.4168576,168.7785762,168.3963834,170.5542593,171.7224565,173.3163723,176.9268612,169.7377325,176.9039084,164.4588596,181.5691784,164.6305254,164.8221195,168.80322,152.7137347,157.1241222,169.8582742,180.3055712,179.7137489,192.1813588
DEU,Germany,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.258297,478.839642,486.761351,479.066661,479.909954,488.817214,489.321331,494.571036,480.829344,488.507745,489.473686,476.026314,473.220232,473.064123,468.513834,466.440556,429.143218,444.398482,426.633362,439.057058,426.242374,427.561649,435.37811,429.042295,426.173716,420.322853,426.944723,393.286319,398.863712
,"Germany, East",Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.4169534,525.7923145,527.2899134,521.3783021,542.1643218,542.9069069,543.6248811,528.9352758,520.3010909,501.5552968,462.6326207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Germany, East",Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.2702117,465.8840972,466.5758511,466.5898363,480.2324264,484.0722521,482.6828357,470.9455776,464.381874,457.3876126,423.7954587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Germany, East",Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2012053,10.3046658,10.139129,10.2632816,12.1669548,12.001418,12.4566442,11.4841155,12.4566442,12.1669548,7.3870797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Germany, East",Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.9455364,49.60355149,50.57493331,44.52518419,49.76494054,46.83323674,48.48540121,46.50558268,43.46257275,32.00072934,31.45008229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Germany, West",Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.6348212,690.6843286,686.1847142,680.5382654,739.0204118,758.0938289,780.9138208,774.0944682,767.4786362,754.1883502,752.8541152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Germany, West",Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.7439507,302.7610093,307.7144363,307.1315244,311.0759411,316.0027234,318.9267381,312.7900006,306.6645708,299.8562545,280.3753224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Germany, West",Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.259273,94.9353548,86.87880608,89.56432232,94.04018272,92.62675312,93.89883976,102.614989,99.59967248,105.865877,108.9235964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Germany, West",Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.6315975,292.9879645,291.5914719,283.8424186,333.904288,349.4643524,368.088243,358.6894786,361.2143929,348.4662187,363.5551964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GHA,Ghana,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22666,1.9,2.2,2.0,2.3,1.9,2.4,2.7,3.1,3.6,3.0,3.0,3.4,3.5,3.9,4.0,4.1,3.8,3.8,4.5,5.3,5.2,5.5,5.9,6.5,6.5,6.7,6.675884551,7.4,7.5,9.335411188,10.95514521,11.11171076,12.16966511,12.27694906,14.25301184,14.17619284,13.34501697,15.67463574,
GHA,Ghana,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001680358,0.064602754,0.090515263,0.107071201,0.116729004,0.111057141,0.115877797,0.359844528
GHA,Ghana,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235411188,1.62826072,0.784703962,1.177055942,1.275143938,2.499187636,1.460475834,2.416540831,3.077682044,4.364036197
GHA,Ghana,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22666,1.9,2.2,2.0,2.3,1.9,2.4,2.7,3.1,3.6,3.0,3.0,3.4,3.5,3.9,4.0,4.1,3.8,3.8,4.5,5.3,5.2,5.5,5.9,6.5,6.5,6.7,6.675884551,7.4,7.5,9.1,9.326884494,10.32532644,10.92800641,10.91128986,11.646753,12.598988,10.817419,12.4810759,
GIB,Gibraltar,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48881,0.5,0.5,0.4,0.4,0.8,1.4,1.5,1.9,1.6,1.7,1.7,3.1,3.2,3.2,3.2,3.2,3.2,3.7,3.2,7.3,4.0,4.0,4.1,4.3,4.4,4.5,4.589873439,4.6,4.9,14.00236938,13.93627838,14.0575872,12.9414252,12.22962503,12.527962,12.779891,14.167233,13.83733,
GIB,Gibraltar,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GIB,Gibraltar,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127998682
GIB,Gibraltar,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48881,0.5,0.5,0.4,0.4,0.8,1.4,1.5,1.9,1.6,1.7,1.7,3.1,3.2,3.2,3.2,3.2,3.2,3.7,3.2,7.3,4.0,4.0,4.1,4.3,4.4,4.5,4.589873439,4.6,4.9,14.00236938,13.93627838,14.0575872,12.9414252,12.22962503,12.527962,12.779891,14.167233,13.83733,
GRC,Greece,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.85399833,48.01780996,50.43526802,52.95208955,57.2781151,61.32877537,63.34999667,69.08196872,74.42413733,77.37434498,79.98475964,80.52248922,84.46407081,84.74653744,87.53655242,89.2969367,92.44790913,93.30853984,98.23949498,97.41456332,103.5906356,106.0151338,107.0463999,110.7536836,111.0416649,111.2193306,112.2674077,117.4260775,112.3180437,106.1357087,99.25198799,98.07428548,92.38794216,84.32573337,81.55411454,79.25467168,76.61457219,80.81748801,79.63558944,76.31337673
GRC,Greece,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.68657912,14.39427828,15.0427992,18.8162558,19.62869345,22.60978228,23.03233721,25.47681109,28.29129125,28.9197929,29.39032986,29.28566424,31.99855351,30.85269587,32.50246348,31.85118306,32.84120542,32.35509778,33.56406244,33.35254088,35.32828656,36.89723921,36.89417516,37.12564061,37.59276831,36.84520547,33.58214006,35.00478701,34.0556545,33.67800361,30.56895532,31.4436355,32.24374449,28.41642212,27.20579078,22.69042327,17.66081007,19.65246015,18.93520306,13.3568696
GRC,Greece,Consumed natural gas,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.167733346,0.160331941,0.17560165,0.152697087,0.22888646,0.22904563,0.30624308,0.30624308,0.297541787,0.311760973,0.306455307,0.217902563,0.111122944,0.10017364,0.113950707,0.400317063,1.697141539,2.852702439,3.987083077,3.938209586,4.216359784,4.740975979,5.225131578,5.511421112,6.422880621,7.800178474,8.262970189,6.87481614,7.564562673,9.110764985,8.382176667,7.529524253,5.756459761,6.208688418,8.034874118,9.742347856,9.556520378,10.35782613
GRC,Greece,Petroleum and other liquids,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.16741921,33.62353168,35.22473548,33.97550181,37.47382,38.566296,40.088773,43.376112,45.826603,48.148309,50.296888,50.925064,52.159062,53.675939,54.922966,57.34558,59.492753,60.553125,62.978291,61.20932,64.275266,65.179685,65.935865,68.887067,68.223765,68.862704,72.262387,74.621112,69.999419,65.582889,61.11847,57.519885,51.762021,48.379787,48.591864,50.35556,50.918888,51.42268,51.143866,52.598681
GRL,Greenland,Total CO2 emissions,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.602356258,0.6,0.6,1.0,0.833502219,0.656976976,0.638021562,0.568352543,0.614472,0.620367,0.610689172,0.612110294,
GRL,Greenland,Coal and coke,MtCO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
